Date,High,Low,Open,Close,Volume,Adj Close,Name
2020-01-02,57.5099983215332,56.130001068115234,56.83000183105469,56.93000030517578,1556600.0,56.20319747924805,XRAY
2020-01-03,56.77000045776367,55.849998474121094,56.2400016784668,56.29999923706055,910000.0,55.581241607666016,XRAY
2020-01-06,56.68000030517578,56.0099983215332,56.040000915527344,56.61000061035156,751000.0,55.88727951049805,XRAY
2020-01-07,56.97999954223633,56.290000915527344,56.349998474121094,56.90999984741211,792600.0,56.183448791503906,XRAY
2020-01-08,57.709999084472656,57.06999969482422,57.150001525878906,57.5099983215332,1001500.0,56.775787353515625,XRAY
2020-01-09,58.11000061035156,57.38999938964844,57.529998779296875,57.54999923706055,1166800.0,56.81528091430664,XRAY
2020-01-10,57.970001220703125,57.189998626708984,57.66999816894531,57.790000915527344,882900.0,57.052215576171875,XRAY
2020-01-13,58.2599983215332,57.650001525878906,57.65999984741211,58.11000061035156,1196700.0,57.368125915527344,XRAY
2020-01-14,58.779998779296875,57.630001068115234,58.099998474121094,58.7599983215332,951100.0,58.009830474853516,XRAY
2020-01-15,59.779998779296875,58.560001373291016,58.65999984741211,59.099998474121094,1297300.0,58.345489501953125,XRAY
2020-01-16,60.27000045776367,59.34000015258789,59.5,60.13999938964844,1562400.0,59.372215270996094,XRAY
2020-01-17,60.369998931884766,59.66999816894531,60.02000045776367,59.959999084472656,1045400.0,59.19451141357422,XRAY
2020-01-21,60.619998931884766,59.75,59.93000030517578,60.34000015258789,1417000.0,59.569664001464844,XRAY
2020-01-22,60.869998931884766,60.13999938964844,60.4900016784668,60.7400016784668,2383800.0,59.96455764770508,XRAY
2020-01-23,60.63999938964844,59.189998626708984,60.63999938964844,59.65999984741211,914900.0,58.898338317871094,XRAY
2020-01-24,59.75,58.470001220703125,59.630001068115234,59.65999984741211,975200.0,58.898338317871094,XRAY
2020-01-27,60.45000076293945,58.970001220703125,59.150001525878906,59.72999954223633,1255200.0,58.967445373535156,XRAY
2020-01-28,59.869998931884766,59.060001373291016,59.77000045776367,59.08000183105469,1081500.0,58.325748443603516,XRAY
2020-01-29,59.380001068115234,58.880001068115234,59.290000915527344,58.93000030517578,1022500.0,58.17765808105469,XRAY
